Measurement
;BCTZ_16cikel za lukata loceno
Graph
;2 point resistances

Series
;2pt_fwd_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_fwd_resistance [Ohm] Y-expression: $N1.M2
;Assigned to Axis: Resistance [Ohm]

;2pt_rev_resistance [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;2pt_rev_resistance [Ohm] Y-expression: $N2.M2
;Assigned to Axis: Resistance [Ohm]

;DMM avg R [Ohm] X-expression: $N11.TM
;Assigned to Axis: Time [min]
;DMM avg R [Ohm] Y-expression: ($N1.M2+$N2.M2)/2
;Assigned to Axis: Resistance [Ohm]

Data
;Index;X data for 2pt_fwd_resistance [Ohm];Y data for 2pt_fwd_resistance [Ohm];X data for 2pt_rev_resistance [Ohm];Y data for 2pt_rev_resistance [Ohm];X data for DMM avg R [Ohm];Y data for DMM avg R [Ohm];
;1476;2656.3096000033;204545.8;2650.61440000311;204151.8;2656.30959994043;204519.65;
;1477;2657.25919999997;204581;2651.56294999877;204158.9;2657.25919987424;204554.35;
;1478;2658.2087666681;204592;2652.51201666542;204219.2;2658.20876655285;204565.5;
;1479;2659.15698333643;204597.4;2653.46028333181;204316.8;2659.15698322118;204567.55;
;1480;2660.10683333385;204588.2;2654.40831666696;204406.8;2660.10683328146;204559.35;
;1481;2661.05623333831;204565.8;2655.35810000729;204462.3;2661.05623334879;204534;
;1482;2662.0042000059;204546.3;2656.3096000033;204493.5;2662.00419989065;204516.65;
;1483;2662.95414999942;204542.7;2657.25919999997;204527.7;2662.95414989465;204512.8;
;1484;2663.9035666734;204532.6;2658.2087666681;204539;2663.90356666292;204501.9;
;1485;2664.85318333958;204510.6;2659.15698333643;204537.7;2664.85318329767;204481.3;
;1486;2665.80116666621;204490.5;2660.10683333385;204530.5;2665.80116655095;204457.6;
;1487;2666.74920000136;204458.6;2661.05623333831;204502.2;2666.74919990706;204426.85;
;1488;2667.69725000602;204428.6;2662.0042000059;204487;2667.69724997459;204395.55;
;1489;2668.64686667221;204398.2;2662.95414999942;204482.9;2668.64686660934;204362.9;
;1490;2669.60055000731;204311.4;2663.9035666734;204471.2;2669.60054995492;204269.65;
;1491;2670.55010000593;204208.5;2664.85318333958;204452;2670.55009992211;204165.85;
;1492;2671.49993333383;204146;2665.80116666621;204424.7;2671.49993328145;204107.25;
;1493;2672.44920000318;204139;2666.74920000136;204395.1;2672.44920000318;204100.6;
;1494;2673.39854999911;204139.1;2667.69725000602;204362.5;2673.3985499572;204103.55;
;1495;2674.34690000257;204142.9;2668.64686667221;204327.6;2674.34689997113;204104.35;
;1496;2675.29838333954;204127.3;2669.60055000731;204227.9;2675.29838328715;204087.2;
;1497;2676.24636666616;204098;2670.55010000593;204123.2;2676.24636667664;204059.25;
;1498;2677.19568333356;204100.1;2671.49993333383;204068.5;2677.19568321831;204061.25;
;1499;2678.14396666945;204114.6;2672.44920000318;204062.2;2678.14396656468;204075;
;1500;2679.09165000776;204130.1;2673.39854999911;204068;2679.09165000776;204089.95;
;1501;2680.03985000658;204120.6;2674.34690000257;204065.8;2680.03984997515;204081.35;
;1502;2680.98763334099;204095;2675.29838333954;204047.1;2680.98763335147;204052.85;
;1503;2681.93751666695;204063.6;2676.24636666616;204020.5;2681.93751667743;204026.3;
;1504;2682.88521667477;204044.3;2677.19568333356;204022.4;2682.88521667477;204001.35;
;1505;2683.83293334162;204026.4;2678.14396666945;204035.4;2683.83293323684;203984.6;
;1506;2684.781200008;204026.8;2679.09165000776;204049.8;2684.78120001848;203980.3;
;1507;2685.73085000273;203987.1;2680.03985000658;204042.1;2685.73084992939;203935.1;
;1508;2686.67861666763;203936.2;2680.98763334099;204010.7;2686.67861659429;203882.55;
;1509;2687.62935000239;203886.2;2681.93751666695;203989;2687.62934996048;203833.8;
;1510;2688.5797333403;203850.5;2682.88521667477;203958.4;2688.57973325648;203800.9;
;1511;2689.52796666767;203804.1;2683.83293334162;203942.8;2689.52796662576;203748.6;
;1512;2690.47788333264;203759.8;2684.781200008;203933.8;2690.47788321739;203706.25;
;1513;2691.42748333979;203722.2;2685.73085000273;203883.1;2691.42748329788;203667.35;
;1514;2692.37896666629;203706.4;2686.67861666763;203828.9;2692.37896661391;203656.75;
;1515;2693.33253333578;203722.3;2687.62935000239;203781.4;2693.33253331482;203668.2;
;1516;2694.28185000317;203704.1;2688.5797333403;203751.3;2694.28185000317;203647.35;
;1517;2695.22991666687;203675.7;2689.52796666767;203693.1;2695.22991662496;203619.65;
;1518;2696.17950000451;203640.3;2690.47788333264;203652.7;2696.17950000451;203585.3;
;1519;2697.12859999971;203606.9;2691.42748333979;203612.5;2697.12859996827;203549.95;
;1520;2698.07768333587;203574;2692.37896666629;203607.1;2698.07768324157;203516.15;
;1521;2699.02726667351;203558.4;2693.33253333578;203614.1;2699.02726661065;203503.75;
;1522;2699.9765833409;203562.3;2694.28185000317;203590.6;2699.97658329899;203503.95;
;1523;2700.92653333442;203590.5;2695.22991666687;203563.6;2700.92653330299;203536.7;
;1524;2701.87498333398;203609.9;2696.17950000451;203530.3;2701.87498325016;203554.95;
;1525;2702.8243333404;203622.8;2697.12859999971;203493;2702.82433335087;203564.75;
;1526;2703.77421666635;203617.6;2698.07768333587;203458.3;2703.77421667683;203556.35;
;1527;2704.7272166668;203623.9;2699.02726667351;203449.1;2704.72721659346;203566.25;
;1528;2705.67710000323;203632.7;2699.9765833409;203445.6;2705.67709991941;203575.45;
;1529;2706.62505000131;203667.2;2700.92653333442;203482.9;2706.62504990702;203608.6;
;1530;2707.57468333701;203697.9;2701.87498333398;203500;2707.57468325319;203645.35;
;1531;2708.52276667021;203754.7;2702.8243333404;203506.7;2708.52276657592;203699.8;
;1532;2709.47608333896;203788.1;2703.77421666635;203495.1;2709.47608329705;203733.05;
;1533;2710.42568333563;203800;2704.7272166668;203508.6;2710.42568324134;203746.35;
;1534;2711.373416672;203814.3;2705.67710000323;203518.2;2711.37341664056;203758.05;
;1535;2712.32175000594;203808.3;2706.62505000131;203550;2712.32174995355;203751.9;
;1536;2713.27120000846;203824.5;2707.57468333701;203592.8;2713.2711999875;203764.25;
;1537;2714.21968333656;203872.3;2708.52276667021;203644.9;2714.21968334704;203823.55;
;1538;2715.16743333195;203927.6;2709.47608333896;203678;2715.16743332148;203873.45;
;1539;2716.11738333595;203937.2;2710.42568333563;203692.7;2716.117383315;203875.55;
;1540;2717.06698333262;203931.4;2711.373416672;203701.8;2717.06698324881;203870;
;1541;2718.01450000727;203915.7;2712.32175000594;203695.5;2718.0144999444;203857.45;
;1542;2718.96430000663;203933.2;2713.27120000846;203704;2718.96429989138;203877.95;
;1543;2719.91416667355;203968.3;2714.21968333656;203774.8;2719.91416666307;203914.9;
;1544;2720.86203333456;203997.5;2715.16743333195;203819.3;2720.8620332717;203944.7;
;1545;2721.8116166722;204015.8;2716.11738333595;203813.9;2721.81161664077;203954.75;
;1546;2722.76119999937;203986.2;2717.06698333262;203808.6;2722.76119987364;203921.7;
;1547;2723.70921666501;203929.6;2718.01450000727;203799.2;2723.70921667549;203867.55;
;1548;2724.66098334175;203858.9;2718.96430000663;203822.7;2724.66098323697;203791.15;
;1549;2725.60876666568;203787.1;2719.91416667355;203861.5;2725.6087666133;203720.3;
;1550;2726.55865000212;203723.4;2720.86203333456;203891.9;2726.55864993925;203657.95;
;1551;2727.50968333567;203698.9;2721.8116166722;203893.7;2727.50968325185;203627.9;
;1552;2728.46178333974;203681.4;2722.76119999937;203857.2;2728.46178331878;203614.3;
;1553;2729.40933333244;203676.5;2723.70921666501;203805.5;2729.40933326958;203604.85;
;1554;2730.35759999882;203652.3;2724.66098334175;203723.4;2730.35759990453;203579.9;
;1555;2731.30560000543;203623.6;2725.60876666568;203653.5;2731.30560000543;203552.9;
;1556;2732.25335000083;203604.9;2726.55865000212;203592.5;2732.2533499694;203533.45;
;1557;2733.21926667122;203557.4;2727.50968333567;203556.9;2733.21926669218;203489.35;
;1558;2734.16916666669;203543.6;2728.46178333974;203547.2;2734.16916658287;203476.1;
;1559;2735.12056666659;203532.9;2729.40933333244;203533.2;2735.12056665611;203465.3;
;1560;2736.07035000692;203531.5;2730.35759999882;203507.5;2736.07034991262;203459.95;
;1561;2737.02003334067;203528.8;2731.30560000543;203482.2;2737.02003322542;203454.8;
;1562;2737.96805000631;203521.5;2732.25335000083;203462;2737.96805001679;203449.45;
;1563;2738.91955000232;203524.6;2733.21926667122;203421.3;2738.91954989755;203452.55;
;1564;2739.86943333875;203525.7;2734.16916666669;203408.6;2739.8694332235;203452.35;
;1565;2740.82070000353;203524.3;2735.12056666659;203397.7;2740.82069995115;203452.85;
;1566;2741.77033333923;203526.3;2736.07035000692;203388.4;2741.77033329732;203454.45;
;1567;2742.72020000615;203532.1;2737.02003334067;203380.8;2742.72019992233;203458.7;
;1568;2743.66876667133;203529.2;2737.96805000631;203377.4;2743.66876666085;203457.7;
;1569;2744.61988334195;203525;2738.91955000232;203380.5;2744.61988335242;203454.9;
;1570;2745.56768333539;203527.8;2739.86943333875;203379;2745.56768328301;203455.95;
;1571;2746.51748333476;203572.8;2740.82070000353;203381.4;2746.51748324046;203506.6;
;1572;2747.46898334124;203634.9;2741.77033333923;203382.6;2747.46898325742;203568.75;
;1573;2748.41835000669;203691.1;2742.72020000615;203385.3;2748.41834991239;203625.5;
;1574;2749.3666333321;203725.1;2743.66876667133;203386.2;2749.36663324828;203653.9;
;1575;2750.31701667001;203713.5;2744.61988334195;203384.8;2750.31701654429;203641.75;
;1576;2751.26586667495;203671.2;2745.56768333539;203384.1;2751.26586667495;203598;
;1577;2752.21383333206;203615.6;2746.51748333476;203440.4;2752.21383321681;203537.3;
;1578;2753.16588333808;203564.8;2747.46898334124;203502.6;2753.16588331712;203489.9;
;1579;2754.11550000426;203529.4;2748.41835000669;203559.9;2754.11549995188;203446.6;
;1580;2755.06293334183;203490.5;2749.3666333321;203582.7;2755.06293326849;203409.7;
;1581;2756.01278333925;203444.7;2750.31701667001;203570;2756.01278332877;203363.65;
;1582;2756.96488333284;203426.4;2751.26586667495;203524.8;2756.96488324902;203349;
;1583;2757.91421666974;203392;2752.21383333206;203459;2757.91421664879;203313.05;
;1584;2758.8620333327;203350;2753.16588333808;203415;2758.86203328031;203270.1;
;1585;2759.81161667034;203323.3;2754.11550000426;203363.8;2759.81161665986;203242.5;
;1586;2760.75968333404;203293.5;2755.06293334183;203328.9;2760.75968328165;203216.05;
;1587;2761.70618333621;203300.7;2756.01278333925;203282.6;2761.70618333621;203220.25;
;1588;2762.65743334196;203344.6;2756.96488333284;203271.6;2762.65743321623;203267.05;
;1589;2763.60713333474;203407.4;2757.91421666974;203234.1;2763.60713324044;203332.4;
;1590;2764.55865000025;203410.8;2758.8620333327;203190.2;2764.55864995834;203329.05;
;1591;2765.50831667497;203378.9;2759.81161667034;203161.7;2765.50831655972;203299.95;
;1592;2766.45628333208;203349.4;2760.75968333404;203138.6;2766.45628324826;203268.4;
;1593;2767.40405000746;203325.7;2761.70618333621;203139.8;2767.40404992364;203239.25;
;1594;2768.35410000756;203306.6;2762.65743334196;203189.5;2768.35410000756;203224.1;
;1595;2769.30240000249;203286.9;2763.60713333474;203257.4;2769.30239990819;203205.85;
;1596;2770.24995000567;203268.5;2764.55865000025;203247.3;2770.24995000567;203182.6;
;1597;2771.19951667381;203247;2765.50831667497;203221;2771.19951667381;203162.85;
;1598;2772.14753333945;203243.5;2766.45628333208;203187.4;2772.14753332897;203157.25;
;1599;2773.10256667435;203294.9;2767.40405000746;203152.8;2773.10256667435;203214.85;
;1600;2774.05233333469;203398.2;2768.35410000756;203141.6;2774.05233321944;203320.8;
;1601;2775.0027999992;203496.3;2769.30240000249;203124.8;2775.00279989443;203423.35;
;1602;2775.94985000091;203575.6;2770.24995000567;203096.7;2775.94984987518;203499.8;
;1603;2776.89795000362;203630.9;2771.19951667381;203078.7;2776.89794990933;203553.35;
;1604;2777.84778333153;203666.5;2772.14753333945;203071;2777.84778326866;203589.55;
;1605;2778.79766666796;203694.9;2773.10256667435;203134.8;2778.79766659462;203615.05;
;1606;2779.74891667371;203717.9;2774.05233333469;203243.4;2779.7489166318;203637.65;
;1607;2780.69896667381;203748.1;2775.0027999992;203350.4;2780.69896656903;203669.8;
;1608;2781.64646666846;203739.1;2775.94985000091;203424;2781.64646655321;203660.95;
;1609;2782.59495000704;203723.7;2776.89795000362;203475.8;2782.59494991275;203646.05;
;1610;2783.54486667202;203759.3;2777.84778333153;203512.6;2783.54486664059;203680.7;
;1611;2784.49603334069;203809.1;2778.79766666796;203535.2;2784.49603329878;203734.45;
;1612;2785.44543333468;203874.7;2779.74891667371;203557.4;2785.44543321943;203801;
;1613;2786.39526667306;203940.1;2780.69896667381;203591.5;2786.39526657877;203866.25;
;1614;2787.34514999902;203962.9;2781.64646666846;203582.8;2787.34514990472;203883.7;
;1615;2788.29558333498;203935.7;2782.59495000704;203568.4;2788.29558331403;203857.85;
;1616;2789.2446166731;203854.9;2783.54486667202;203602.1;2789.24461661023;203770.7;
;1617;2790.19266666728;203736.9;2784.49603334069;203659.8;2790.19266667776;203648.95;
;1618;2791.14060000633;203624.8;2785.44543333468;203727.3;2791.14059995394;203538.05;
;1619;2792.09021667251;203567.1;2786.39526667306;203792.4;2792.09021659917;203477.8;
;1620;2793.06003333768;203556.3;2787.34514999902;203804.5;2793.06003326434;203470.4;
;1621;2794.01026667096;203563.5;2788.29558333498;203780;2794.01026666048;203477.6;
;1622;2794.95913333492;203590.9;2789.2446166731;203686.5;2794.9591333454;203506.9;
;1623;2795.90713334153;203613.1;2790.19266666728;203561;2795.90713329962;203528.85;
;1624;2796.85540000792;203605.2;2791.14060000633;203451.3;2796.85539994505;203520.8;
;1625;2797.80665000319;203592;2792.09021667251;203388.5;2797.80664997175;203505.4;
;1626;2798.75635000644;203582;2793.06003333768;203384.5;2798.75634998549;203489.05;
;1627;2799.70628334093;203551.1;2794.01026667096;203391.7;2799.70628328854;203459.3;
;1628;2800.65400000778;203520.1;2794.95913333492;203422.9;2800.65399998683;203427.75;
;1629;2801.60231667222;203484.6;2795.90713334153;203444.6;2801.60231659887;203392.9;
;1630;2802.55196666694;203449.1;2796.85540000792;203436.4;2802.55196664599;203350.85;
;1631;2803.50156667409;203408.3;2797.80665000319;203418.8;2803.5015665798;203310.7;
;1632;2804.44958333974;203367.8;2798.75635000644;203396.1;2804.44958323496;203269.3;
;1633;2805.39756666636;203320.5;2799.70628334093;203367.5;2805.39756662445;203221.35;
;1634;2806.34729999816;203275.8;2800.65400000778;203335.4;2806.34729990386;203175.8;
;1635;2807.29558333405;203208.3;2801.60231667222;203301.2;2807.29558325023;203107.7;
;1636;2808.24463334167;203174.6;2802.55196666694;203252.6;2808.24463324738;203072.9;
;1637;2809.19296666514;203129.5;2803.50156667409;203213.1;2809.19296656037;203026.55;
;1638;2810.14225000399;203056.5;2804.44958333974;203170.8;2810.14224999351;202950.45;
;1639;2811.09053333988;202972.6;2805.39756666636;203122.2;2811.09053332941;202863.4;
;1640;2812.0388166653;202929.8;2806.34729999816;203075.8;2812.03881667578;202822.45;
;1641;2812.98841667245;202945.4;2807.29558333405;203007.1;2812.98841660959;202840.85;
;1642;2813.93961666967;202978.4;2808.24463334167;202971.2;2813.93961668015;202876.05;
;1643;2814.88781666849;203027;2809.19296666514;202923.6;2814.88781664753;202924.4;
;1644;2815.83365000552;203033.7;2810.14225000399;202844.4;2815.83364997408;202925.8;
;1645;2816.78356667049;203014.1;2811.09053333988;202754.2;2816.78356656572;202907.5;
;1646;2817.73284999887;202965.3;2812.0388166653;202715.1;2817.73284998839;202859.45;
;1647;2818.68110000622;202929.7;2812.98841667245;202736.3;2818.6810999224;202820.15;
;1648;2819.6288333321;202901.6;2813.93961666967;202773.7;2819.6288333321;202796.55;
;1649;2820.5771333375;202941.3;2814.88781666849;202821.8;2820.57713323273;202836.9;
;1650;2821.52491667191;203025.4;2815.83365000552;202817.9;2821.52491660905;202923.05;
;1651;2822.47635000036;203132.5;2816.78356667049;202800.9;2822.47634995845;203030.55;
;1652;2823.42596666655;203222;2817.73284999887;202753.6;2823.4259665932;203124.85;
;1653;2824.37578333542;203289.1;2818.68110000622;202710.6;2824.3757832516;203191.2;
;1654;2825.32403333229;203343.3;2819.6288333321;202691.5;2825.32403333229;203244.25;
;1655;2826.27361666993;203372.8;2820.5771333375;202732.5;2826.27361656516;203273.15;
;1656;2827.22375000711;203395.9;2821.52491667191;202820.7;2827.22375001758;203298.85;
;1657;2828.1768000056;203410.4;2822.47635000036;202928.6;2828.17679991131;203316.85;
;1658;2829.12635000423;203426.4;2823.42596666655;203027.7;2829.12635002518;203328.25;
;1659;2830.07483333233;203441.8;2824.37578333542;203093.3;2830.07483323803;203348.2;
;1660;2831.02686666884;203446.6;2825.32403333229;203145.2;2831.02686662693;203349.2;
;1661;2831.97710000211;203457.3;2826.27361666993;203173.5;2831.97709987639;203355.65;
;1662;2832.92550000362;203472.9;2827.22375000711;203201.8;2832.92550000362;203370.05;
;1663;2833.87496666517;203426;2828.1768000056;203223.3;2833.87496659183;203317.75;
;1664;2834.82488334062;203321.8;2829.12635000423;203230.1;2834.82488333015;203216.8;
;1665;2835.7742666651;203207.2;2830.07483333233;203254.6;2835.77426654985;203094.4;
;1666;2836.72283334075;203095.9;2831.02686666884;203251.8;2836.72283328837;202977.05;
;1667;2837.6738666743;202992.5;2831.97710000211;203254;2837.67386660096;202878.15;
;1668;2838.62189999898;202958.1;2832.92550000362;203267.2;2838.62189995707;202845.9;
;1669;2839.57183333347;202972.6;2833.87496666517;203209.5;2839.57183324965;202863.2;
;1670;2840.5214000016;203007.3;2834.82488334062;203111.8;2840.52139992826;202897;
;1671;2841.46950000431;203052.7;2835.7742666651;202981.6;2841.46949995193;202944.9;
;1672;2842.41945000831;203082.4;2836.72283334075;202858.2;2842.41944995592;202975.7;
;1673;2843.37079999968;203061.1;2837.6738666743;202763.8;2843.37079992634;202927;
;1674;2844.32018333464;202908.1;2838.62189999898;202733.7;2844.32018328225;202798.25;
;1675;2845.26849999907;202800.2;2839.57183333347;202753.8;2845.2684998943;202691.4;
;1676;2846.21781666647;202725.2;2840.5214000016;202786.7;2846.21781658265;202613.1;
;1677;2847.16748334118;202676.9;2841.46950000431;202837.1;2847.1674833307;202568.1;
;1678;2848.11953333672;202679;2842.41945000831;202869;2848.11953328433;202571.1;
;1679;2849.06943333219;202721;2843.37079999968;202792.9;2849.06943331123;202618.05;
;1680;2850.01874999958;202810.9;2844.32018333464;202688.4;2850.01874999958;202703.1;
;1681;2850.96816667356;202882.2;2845.26849999907;202582.6;2850.96816663165;202778.2;
;1682;2851.9183499983;202957;2846.21781666647;202501;2851.91834990401;202853.45;
;1683;2852.87701666821;202962.1;2847.16748334118;202459.3;2852.87701665773;202856.5;
;1684;2853.82505000336;202919.8;2848.11953333672;202463.2;2853.82504987763;202811.75;
;1685;2854.77320000413;202860.7;2849.06943333219;202515.1;2854.77320002508;202753.2;
;1686;2855.72253334103;202817.1;2850.01874999958;202595.3;2855.72253326769;202706.9;
;1687;2856.67273333529;202779.5;2850.96816667356;202674.2;2856.67273325147;202670.7;
;1688;2857.62273333734;202781.6;2851.9183499983;202749.9;2857.62273322209;202671;
;1689;2858.57180000399;202815.7;2852.87701666821;202750.9;2858.57179992017;202708.05;
;1690;2859.52384999953;202874.1;2853.82505000336;202703.7;2859.5238498738;202770.2;
;1691;2860.47320000594;202979.2;2854.77320000413;202645.7;2860.47319997451;202875.85;
;1692;2861.42168333405;203045.4;2855.72253334103;202596.7;2861.42168333405;202942.5;
;1693;2862.37098333193;203059.9;2856.67273333529;202561.9;2862.37098332145;202950.15;
;1694;2863.32073333324;203059.3;2857.62273333734;202560.4;2863.32073330181;202953.2;
;1695;2864.2713833414;203067.1;2858.57180000399;202600.4;2864.27138328902;202959.5;
